,CVE_ENT,CVE_MUN,CVE_MOD,CVE_TIPO,CVE_SUBTIPO,ENERO,FEBRERO,MARZO,ABRIL,MAYO,JUNIO,JULIO,AGOSTO,SEPTIEMBRE,OCTUBRE,NOVIEMBRE,DICIEMBRE,TOTAL_DELITOS,VIVIENDA_ENDUTIH_2015
15215,5,14,8,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2
15216,5,14,8,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
15217,5,14,3,8,9,0,0,0,0,0,1,1,0,0,0,0,0,2,2
15218,5,14,3,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2
15219,5,14,3,8,10,1,1,6,1,1,2,2,1,0,1,1,1,17,2
15220,5,14,3,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
15221,5,14,3,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2
15222,5,14,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2
15223,5,14,3,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2
15224,5,14,3,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
15225,5,14,2,6,8,1,0,0,0,0,1,0,0,0,0,0,1,2,2
15226,5,14,2,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2
15227,5,14,2,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2
15228,5,14,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
15229,5,14,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2
15230,5,14,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2
15231,5,14,2,7,10,1,1,0,0,0,0,0,0,0,0,0,0,1,2
15232,5,14,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
15233,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
15234,5,14,0,1,1,0,2,0,1,0,1,0,0,0,3,2,1,10,2
15235,5,14,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
15236,5,14,0,3,3,1,0,0,1,0,0,0,0,0,0,0,0,1,2
15237,5,14,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2
15238,5,14,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2
15239,5,14,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
15240,5,14,5,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2
15241,5,14,1,5,7,0,0,0,1,0,0,0,0,0,0,0,0,1,2
15242,5,14,4,10,11,0,0,1,1,0,1,0,0,0,0,0,0,3,2
15243,5,14,4,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2
15244,5,14,4,12,13,0,0,1,0,0,0,0,0,0,0,0,0,1,2
15245,5,14,4,13,14,3,3,2,5,3,4,3,3,2,2,1,2,30,2
15378,5,17,6,15,16,0,0,0,0,0,1,0,0,0,0,0,0,1,3
15379,5,17,6,15,17,0,1,1,0,0,0,1,1,0,0,0,0,4,3
15380,5,17,6,15,18,1,1,1,1,0,0,0,1,0,0,0,0,4,3
15381,5,17,6,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15382,5,17,6,15,20,2,3,1,2,2,1,1,2,4,1,0,0,17,3
15383,5,17,6,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15384,5,17,6,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15385,5,17,6,16,16,4,8,8,4,3,5,7,1,5,5,0,0,46,3
15386,5,17,6,16,17,5,4,6,9,6,2,0,4,3,2,0,2,38,3
15387,5,17,6,16,18,2,0,0,2,3,1,1,1,0,0,0,0,8,3
15388,5,17,6,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15389,5,17,6,16,20,4,3,4,5,2,2,3,2,5,4,0,1,31,3
15390,5,17,6,16,10,4,5,3,3,8,1,3,1,3,2,0,0,29,3
15391,5,17,6,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15392,5,17,7,17,21,0,1,1,1,0,0,2,0,0,0,0,0,5,3
15393,5,17,9,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15394,5,17,9,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15395,5,17,9,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15396,5,17,9,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15397,5,17,9,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15398,5,17,9,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15399,5,17,9,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15400,5,17,9,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15401,5,17,9,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15402,5,17,9,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15403,5,17,9,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15404,5,17,9,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15405,5,17,8,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15406,5,17,8,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15407,5,17,8,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15408,5,17,8,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15409,5,17,8,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15410,5,17,8,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15411,5,17,8,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15412,5,17,8,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15413,5,17,8,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15414,5,17,8,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15415,5,17,3,8,9,0,0,0,0,0,0,0,0,0,1,0,0,1,3
15416,5,17,3,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15417,5,17,3,8,10,19,16,8,18,11,25,22,20,25,15,4,8,172,3
15418,5,17,3,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15419,5,17,3,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15420,5,17,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15421,5,17,3,9,10,4,0,1,6,3,6,0,1,1,1,0,0,19,3
15422,5,17,3,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15423,5,17,2,6,8,2,0,1,3,0,0,1,0,0,0,0,0,5,3
15424,5,17,2,6,9,0,0,0,0,0,0,1,0,0,0,0,1,2,3
15425,5,17,2,6,10,2,0,0,0,0,0,0,0,0,0,0,0,0,3
15426,5,17,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15427,5,17,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15428,5,17,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15429,5,17,2,7,10,0,1,0,0,0,0,1,1,0,1,0,0,4,3
15430,5,17,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15431,5,17,0,0,0,0,1,0,2,0,1,0,0,1,2,0,0,7,3
15432,5,17,0,1,1,5,3,5,7,5,4,11,3,7,6,2,2,55,3
15433,5,17,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15434,5,17,0,3,3,2,3,1,2,0,2,5,3,3,2,0,0,21,3
15435,5,17,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15436,5,17,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15437,5,17,0,4,6,1,2,1,5,3,3,1,0,4,4,0,0,23,3
15438,5,17,5,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15439,5,17,1,5,7,0,0,0,0,0,1,0,0,0,1,0,0,2,3
15440,5,17,4,10,11,4,3,2,3,3,6,6,3,2,1,1,2,32,3
15441,5,17,4,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15442,5,17,4,12,13,0,0,2,3,0,3,1,0,1,0,0,2,12,3
15443,5,17,4,13,14,15,32,26,23,16,24,31,26,24,31,26,24,283,3
15444,5,18,6,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15445,5,18,6,15,17,8,3,5,1,0,1,2,0,3,6,5,2,28,3
15446,5,18,6,15,18,0,0,3,7,2,0,0,0,2,0,0,1,15,3
15447,5,18,6,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15448,5,18,6,15,20,4,5,5,5,3,1,4,7,6,15,5,2,58,3
15449,5,18,6,15,10,0,0,0,0,0,0,0,0,0,1,0,1,2,3
15450,5,18,6,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15451,5,18,6,16,16,49,34,20,36,34,40,47,40,38,50,29,56,424,3
15452,5,18,6,16,17,32,25,22,20,15,16,34,23,14,17,4,9,199,3
15453,5,18,6,16,18,31,16,7,11,10,12,31,21,15,9,13,8,153,3
15454,5,18,6,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15455,5,18,6,16,20,17,6,16,10,12,23,28,25,21,6,0,1,148,3
15456,5,18,6,16,10,16,23,22,17,22,22,7,9,16,31,41,52,262,3
15457,5,18,6,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15458,5,18,7,17,21,1,3,4,2,0,8,5,2,1,0,0,0,25,3
15459,5,18,9,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15460,5,18,9,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15461,5,18,9,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15462,5,18,9,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15463,5,18,9,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15464,5,18,9,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15465,5,18,9,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15466,5,18,9,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15467,5,18,9,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15468,5,18,9,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15469,5,18,9,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15470,5,18,9,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15471,5,18,8,15,22,0,0,0,0,0,0,0,0,0,0,0,1,1,3
15472,5,18,8,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15473,5,18,8,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15474,5,18,8,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15475,5,18,8,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15476,5,18,8,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15477,5,18,8,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15478,5,18,8,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15479,5,18,8,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15480,5,18,8,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15481,5,18,3,8,9,0,1,0,5,0,1,1,1,0,0,0,0,9,3
15482,5,18,3,8,8,1,1,1,0,0,0,1,0,0,1,0,0,4,3
15483,5,18,3,8,10,24,16,22,54,48,35,49,45,41,45,29,41,425,3
15484,5,18,3,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15485,5,18,3,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15486,5,18,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15487,5,18,3,9,10,8,17,9,6,15,24,14,13,7,9,6,5,125,3
15488,5,18,3,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15489,5,18,2,6,8,2,2,1,1,2,1,3,1,0,1,1,0,13,3
15490,5,18,2,6,9,0,1,0,0,0,1,0,1,1,0,0,0,4,3
15491,5,18,2,6,10,1,0,0,0,0,0,0,0,0,0,1,1,2,3
15492,5,18,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15493,5,18,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15494,5,18,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15495,5,18,2,7,10,0,1,1,1,3,1,0,1,2,0,3,1,14,3
15496,5,18,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15497,5,18,0,0,0,2,2,6,0,5,4,4,7,6,3,2,4,43,3
15498,5,18,0,1,1,89,77,75,74,91,84,96,76,68,85,63,105,894,3
15499,5,18,0,2,2,1,0,0,0,0,0,1,1,2,0,0,0,4,3
15500,5,18,0,3,3,6,7,11,12,7,7,11,7,8,9,10,15,104,3
15501,5,18,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15502,5,18,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15503,5,18,0,4,6,3,1,2,2,1,3,1,0,1,4,3,1,19,3
15504,5,18,5,14,15,0,2,0,1,2,2,0,0,0,0,1,0,8,3
15505,5,18,1,5,7,1,0,2,1,3,2,1,2,3,1,0,0,15,3
15506,5,18,4,10,11,9,14,17,18,6,20,14,14,16,7,4,6,136,3
15507,5,18,4,11,12,0,0,0,0,0,0,1,1,1,0,0,0,3,3
15508,5,18,4,12,13,2,1,4,7,4,9,2,0,3,6,3,1,40,3
15509,5,18,4,13,14,158,159,125,203,149,166,150,143,147,175,135,74,1626,3
15576,5,20,6,15,16,0,0,1,0,0,0,0,0,0,0,0,0,1,3
15577,5,20,6,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15578,5,20,6,15,18,0,0,0,0,0,0,0,0,0,0,0,1,1,3
15579,5,20,6,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15580,5,20,6,15,20,1,4,0,4,2,4,1,2,0,1,0,0,18,3
15581,5,20,6,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15582,5,20,6,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15583,5,20,6,16,16,18,20,14,15,13,8,21,15,19,7,4,5,141,3
15584,5,20,6,16,17,3,7,4,3,6,6,2,4,0,4,0,1,37,3
15585,5,20,6,16,18,0,0,0,1,0,0,1,1,0,0,0,0,3,3
15586,5,20,6,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15587,5,20,6,16,20,5,2,1,3,3,1,7,8,8,4,0,1,38,3
15588,5,20,6,16,10,2,2,3,3,2,1,4,1,3,4,10,13,46,3
15589,5,20,6,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15590,5,20,7,17,21,1,7,3,6,2,4,2,1,3,1,0,0,29,3
15591,5,20,9,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15592,5,20,9,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15593,5,20,9,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15594,5,20,9,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15595,5,20,9,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15596,5,20,9,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15597,5,20,9,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15598,5,20,9,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15599,5,20,9,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15600,5,20,9,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15601,5,20,9,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15602,5,20,9,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15603,5,20,8,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15604,5,20,8,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15605,5,20,8,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15606,5,20,8,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15607,5,20,8,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15608,5,20,8,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15609,5,20,8,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15610,5,20,8,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15611,5,20,8,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15612,5,20,8,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15613,5,20,3,8,9,0,1,2,0,1,2,0,0,2,0,0,0,8,3
15614,5,20,3,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,3
15615,5,20,3,8,10,9,15,16,27,26,21,11,18,22,19,13,21,209,3
15616,5,20,3,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15617,5,20,3,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15618,5,20,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15619,5,20,3,9,10,3,1,0,1,0,1,1,0,0,0,0,1,5,3
15620,5,20,3,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15621,5,20,2,6,8,0,0,1,0,0,0,0,0,0,0,0,0,1,3
15622,5,20,2,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15623,5,20,2,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15624,5,20,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15625,5,20,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15626,5,20,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15627,5,20,2,7,10,0,0,1,0,1,0,1,0,2,0,0,1,6,3
15628,5,20,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15629,5,20,0,0,0,3,3,2,4,4,3,4,2,1,2,1,4,30,3
15630,5,20,0,1,1,23,11,13,12,13,14,31,21,7,11,3,7,143,3
15631,5,20,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15632,5,20,0,3,3,3,1,5,4,5,3,3,3,1,3,1,1,30,3
15633,5,20,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15634,5,20,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15635,5,20,0,4,6,1,0,1,1,2,0,2,0,2,0,1,1,10,3
15636,5,20,5,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15637,5,20,1,5,7,0,0,1,3,0,0,0,0,0,0,0,0,4,3
15638,5,20,4,10,11,4,4,11,10,5,3,9,7,4,5,3,2,63,3
15639,5,20,4,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15640,5,20,4,12,13,3,1,5,3,1,0,1,2,2,4,3,0,22,3
15641,5,20,4,13,14,59,62,61,69,40,51,56,40,57,53,33,51,573,3
15708,5,22,6,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15709,5,22,6,15,17,0,0,0,0,0,0,0,1,0,0,1,0,2,3
15710,5,22,6,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15711,5,22,6,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15712,5,22,6,15,20,0,0,1,0,0,0,0,0,0,0,0,1,2,3
15713,5,22,6,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15714,5,22,6,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15715,5,22,6,16,16,4,7,2,4,3,5,5,4,0,2,1,4,37,3
15716,5,22,6,16,17,2,2,3,2,4,1,4,2,0,0,0,0,18,3
15717,5,22,6,16,18,0,0,1,1,0,0,1,0,0,0,0,0,3,3
15718,5,22,6,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15719,5,22,6,16,20,0,0,0,0,0,2,0,0,0,0,0,0,2,3
15720,5,22,6,16,10,1,1,3,1,0,1,0,0,0,2,2,4,14,3
15721,5,22,6,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15722,5,22,7,17,21,2,0,2,2,0,0,0,0,0,0,1,0,5,3
15723,5,22,9,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15724,5,22,9,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15725,5,22,9,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15726,5,22,9,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15727,5,22,9,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15728,5,22,9,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15729,5,22,9,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15730,5,22,9,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15731,5,22,9,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15732,5,22,9,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15733,5,22,9,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15734,5,22,9,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15735,5,22,8,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15736,5,22,8,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15737,5,22,8,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15738,5,22,8,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15739,5,22,8,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15740,5,22,8,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15741,5,22,8,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15742,5,22,8,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15743,5,22,8,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15744,5,22,8,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15745,5,22,3,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15746,5,22,3,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15747,5,22,3,8,10,4,8,4,8,9,7,10,6,9,8,5,9,83,3
15748,5,22,3,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15749,5,22,3,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15750,5,22,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15751,5,22,3,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15752,5,22,3,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15753,5,22,2,6,8,2,0,0,0,0,0,0,0,0,0,0,0,0,3
15754,5,22,2,6,9,0,0,0,1,0,0,0,1,0,0,0,0,2,3
15755,5,22,2,6,10,0,0,0,0,1,0,2,0,0,0,0,0,3,3
15756,5,22,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15757,5,22,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15758,5,22,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15759,5,22,2,7,10,0,0,0,1,1,0,0,0,0,1,0,0,3,3
15760,5,22,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15761,5,22,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,4,3
15762,5,22,0,1,1,5,3,2,6,3,7,7,11,5,8,8,12,72,3
15763,5,22,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15764,5,22,0,3,3,0,0,0,2,0,1,0,1,0,0,0,1,5,3
15765,5,22,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15766,5,22,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15767,5,22,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15768,5,22,5,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15769,5,22,1,5,7,0,0,0,0,0,0,1,0,0,1,0,0,2,3
15770,5,22,4,10,11,1,1,4,1,0,2,2,1,1,4,0,1,17,3
15771,5,22,4,11,12,0,0,0,1,0,0,0,0,0,0,0,0,1,3
15772,5,22,4,12,13,1,0,1,0,0,1,2,0,1,0,0,1,6,3
15773,5,22,4,13,14,14,17,14,29,10,24,37,10,17,16,13,6,193,3
15840,5,24,6,15,16,0,1,0,0,0,0,0,0,0,0,0,0,1,3
15841,5,24,6,15,17,0,2,0,0,0,0,1,0,0,0,0,0,3,3
15842,5,24,6,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15843,5,24,6,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15844,5,24,6,15,20,0,1,1,0,1,0,0,0,1,0,0,0,4,3
15845,5,24,6,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15846,5,24,6,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15847,5,24,6,16,16,16,6,1,9,15,12,9,14,4,2,1,4,77,3
15848,5,24,6,16,17,2,0,0,5,4,1,1,1,0,1,1,2,16,3
15849,5,24,6,16,18,1,0,0,0,1,0,0,0,0,1,0,0,2,3
15850,5,24,6,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15851,5,24,6,16,20,2,1,4,2,0,2,4,5,4,2,0,0,24,3
15852,5,24,6,16,10,3,3,6,10,7,2,8,1,0,6,8,15,66,3
15853,5,24,6,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15854,5,24,7,17,21,0,0,1,1,1,5,3,0,0,0,0,0,11,3
15855,5,24,9,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15856,5,24,9,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15857,5,24,9,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15858,5,24,9,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15859,5,24,9,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15860,5,24,9,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15861,5,24,9,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15862,5,24,9,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15863,5,24,9,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15864,5,24,9,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15865,5,24,9,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15866,5,24,9,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15867,5,24,8,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15868,5,24,8,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15869,5,24,8,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15870,5,24,8,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15871,5,24,8,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15872,5,24,8,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15873,5,24,8,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15874,5,24,8,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15875,5,24,8,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15876,5,24,8,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15877,5,24,3,8,9,0,0,2,0,0,0,0,0,0,1,0,0,3,3
15878,5,24,3,8,8,0,0,0,0,0,0,0,0,1,0,0,0,1,3
15879,5,24,3,8,10,2,7,4,12,25,10,17,9,11,6,2,7,110,3
15880,5,24,3,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15881,5,24,3,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
